rfq_id,underlyings,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency,quoted_implied_vol,notional_credits,requested_date,executed,start_date,end_date,avg_duration_months,observation_frequency_months,basket_size,log_notional_credits,requested_month_sin,requested_month_cos,requested_dayofweek,nominal_maturity_months,n_underlyings,n_market_matches,realized_vol_min,realized_vol_max,realized_vol_mean,realized_vol_std,realized_vol_trend_21d_mean,structural_base_vol_min,structural_base_vol_max,structural_base_vol_mean,structural_base_vol_std,market_lag_days_max,realized_vol_range,structural_base_vol_range,realized_minus_structural_vol,market_match_rate,has_underlying_BSKR,has_underlying_CLNE,has_underlying_CORL,has_underlying_DRC,has_underlying_HTTX,has_underlying_JEDI,has_underlying_KYBR,has_underlying_MNDO,has_underlying_NABO,has_underlying_POBK,has_underlying_REBL,has_underlying_SITH,has_underlying_TECH,has_underlying_WOOK,product_type_Death Star Phoenix Note,product_type_Holocron Reverse Convertible,product_type_Kessel Run Snowball,product_type_Mandalorian Twin-Win,product_type_Sith Eternal Snowball,product_type_Wretched Hive Digital,basket_type_single,basket_type_worst_of,counterparty_Alderaan Wealth Partners,counterparty_Banco de Coruscant,counterparty_Chandrila Sovereign Fund,counterparty_Corellian Capital,counterparty_First Order Financial,counterparty_Jabba Asset Management,counterparty_Kamino Cloning Trust,counterparty_Nal Hutta Traders,trader_id_TRD-001,trader_id_TRD-002,trader_id_TRD-003,trader_id_TRD-004,trader_id_TRD-005,trader_id_TRD-006,trader_id_TRD-007,trader_id_TRD-008,trader_id_TRD-009,trader_id_TRD-010,trader_id_TRD-011,trader_id_TRD-012,trader_id_TRD-013,trader_id_TRD-014,trader_id_TRD-015,trader_id_TRD-016,trader_id_TRD-017,trader_id_TRD-018,trader_id_TRD-019,trader_id_TRD-020,trader_id_TRD-021,trader_id_TRD-022,trader_id_TRD-023,trader_id_TRD-024,trader_id_TRD-025,trader_id_TRD-026,trader_id_TRD-027,trader_id_TRD-028,trader_id_TRD-029,trader_id_TRD-030,trader_id_TRD-031,trader_id_TRD-032,trader_id_TRD-033,trader_id_TRD-034,trader_id_TRD-035,trader_id_TRD-036,trader_id_TRD-037,trader_id_TRD-038,trader_id_TRD-039
RFQ-008765,JEDI|TECH,1.2977,0.6,0,3 months,0.2642,100000,2020-03-03,True,2020-03-06,2028-07-20,82.58,3.0,2,11.51293546492023,1.0,6.123233995736766e-17,1,100.45992115637318,2,2,0.2554298581278206,0.6102366613649257,0.43283325974637316,0.2508862965800781,0.007055074189284888,0.14,0.32,0.23,0.12727922061357855,1,0.3548068032371051,0.18,0.20283325974637315,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008766,HTTX|POBK,1.0285,0.6341,0,1M,0.432,2000000,2020-11-10,True,2020-11-11,2025-09-30,41.23,1.0,2,14.508658238524095,-0.5000000000000004,0.8660254037844384,1,58.60709592641261,2,2,0.5570466298943314,1.0461076679933654,0.8015771489438483,0.3458183764539594,-0.038587556895413544,0.42,0.5,0.45999999999999996,0.05656854249492379,1,0.489061038099034,0.08000000000000002,0.3415771489438484,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RFQ-008767,POBK|DRC,1.3676,0.6,0,1M,0.3589,500000,2021-07-15,True,2021-07-18,2028-02-02,67.3,1.0,2,13.122365377402328,-0.4999999999999997,-0.8660254037844388,3,78.51511169513797,2,2,0.3098382798143472,0.4481414184933574,0.3789898491538523,0.09779508721931163,0.009424203800321301,0.31,0.42,0.365,0.07778174593052022,1,0.13830313867901023,0.10999999999999999,0.013989849153852318,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RFQ-008768,CLNE|KYBR,1.0195,0.6593,1,3M,0.164,250000,2018-10-11,True,2018-10-14,2027-05-14,53.27,3.0,2,12.429220196836383,-0.8660254037844386,0.5000000000000001,3,102.95663600525624,2,2,0.2516561209192188,0.3270316916876972,0.28934390630345797,0.0532985772261976,-0.017693693949931935,0.15,0.22,0.185,0.04949747468305833,1,0.0753755707684784,0.07,0.10434390630345797,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008769,HTTX|NABO|WOOK,1.0,0.6043,4,1Y,0.2852,1000000,2017-03-27,True,2017-03-27,2026-07-12,115.43,12.0,3,13.815511557963774,1.0,6.123233995736766e-17,0,111.49802890932982,3,3,0.104105567404141,0.5517228974142884,0.30613566543763365,0.22696527591100848,-0.04911312194178628,0.11,0.5,0.29333333333333333,0.19604421270043482,3,0.44761733001014736,0.39,0.012802332104300318,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008772,KYBR|CORL,1.0,0.5827,5,1M,0.2888,500000,2018-04-12,True,2018-04-14,2021-12-21,25.01,1.0,2,13.122365377402328,0.8660254037844387,-0.4999999999999998,3,44.250985545335084,2,2,0.3305602440630362,0.3851176382529628,0.3578389411579995,0.038577903395564675,0.03465106118870587,0.22,0.28,0.25,0.04242640687119286,1,0.05455739418992661,0.060000000000000026,0.10783894115799952,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008777,CLNE|BSKR,1.3122,0.6,0,6M,0.2395,2000000,2022-08-26,True,2022-08-29,2030-12-03,88.5,6.0,2,14.508658238524095,-0.8660254037844384,-0.5000000000000004,4,99.14586070959264,2,2,0.212630530620992,0.403360376065477,0.30799545334323447,0.13486636708845748,0.032303957072552514,0.15,0.3,0.22499999999999998,0.10606601717798211,1,0.19072984544448499,0.15,0.0829954533432345,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008778,BSKR|REBL,1.0202,0.6488,2,1M,0.2416,1000000,2018-06-04,True,2018-06-04,2024-01-17,21.21,1.0,2,13.815511557963774,1.2246467991473532e-16,-1.0,0,67.44415243101183,2,2,0.248023589620641,0.5051830969016105,0.3766033432611257,0.18183923144496483,0.0019470510077156805,0.18,0.3,0.24,0.08485281374238571,3,0.2571595072809695,0.12,0.13660334326112572,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RFQ-008779,HTTX,1.2223,0.7706,0,3M,0.5299,2000000,2023-08-24,True,2023-08-25,2030-11-18,6.56,3.0,1,14.508658238524095,-0.8660254037844384,-0.5000000000000004,3,86.79369250985545,1,1,0.9327949656295637,0.9327949656295637,0.9327949656295637,0.0,0.10180655488209644,0.5,0.5,0.5,0.0,1,0.0,0.0,0.43279496562956365,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008780,KYBR|DRC|MNDO,1.0,0.5646,6,M,0.3188,500000,2018-08-27,True,2018-08-28,2022-07-09,34.18,1.0,3,13.122365377402328,-0.8660254037844384,-0.5000000000000004,0,46.353482260183966,3,3,0.4065505110945735,0.7244343937187685,0.5717251490442393,0.15930812983079712,-0.0014330787755049146,0.22,0.35,0.29333333333333333,0.06658328118479391,3,0.317883882624195,0.12999999999999998,0.278391815710906,1.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008782,WOOK,1.3908,0.7958,0,1M,0.3171,1000000,2016-01-18,True,2016-01-20,2022-06-26,42.49,1.0,1,13.815511557963774,0.49999999999999994,0.8660254037844387,0,77.1681997371879,1,1,0.2598070028768002,0.2598070028768002,0.2598070028768002,0.0,-0.02161938927896845,0.27,0.27,0.27,0.0,3,0.0,0.0,-0.01019299712319982,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008784,NABO,1.2883,0.7332,0,mensual,0.1224,100000,2016-12-05,True,2016-12-05,2025-05-13,68.59,1.0,1,11.51293546492023,-2.4492935982947064e-16,1.0,0,101.21550591327201,1,1,0.1596281503314728,0.1596281503314728,0.1596281503314728,0.0,0.00014163999939487137,0.11,0.11,0.11,0.0,3,0.0,0.0,0.04962815033147279,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008786,CLNE|CORL,1.1886,0.6,0,1M,0.197,1000000,2018-02-12,True,2018-02-17,2026-06-11,76.69,1.0,2,13.815511557963774,0.8660254037844386,0.5000000000000001,0,99.73718791064388,2,2,0.1382942388160329,0.2763642958877969,0.20732926735191487,0.09763027363425796,-0.008849902660010234,0.15,0.28,0.21500000000000002,0.0919238815542512,3,0.13807005707176398,0.13000000000000003,-0.0076707326480851545,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008795,JEDI|TECH|CORL,1.0,0.5679,3,1M,0.227,5000000,2018-06-27,True,2018-06-29,2023-04-22,39.48,1.0,3,15.424948670398354,1.2246467991473532e-16,-1.0,2,57.75295663600525,3,3,0.2507408734305076,0.5256759171105301,0.42011637763483356,0.14816098533864516,0.00436824683789037,0.14,0.32,0.24666666666666667,0.09451631252505217,1,0.2749350436800225,0.18,0.1734497109681669,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008798,KYBR|SITH,1.0,0.6318,6,2M,0.2083,100000,2017-07-05,True,2017-07-08,2022-04-22,29.96,2.0,2,11.51293546492023,-0.4999999999999997,-0.8660254037844388,2,57.45729303547963,2,2,0.2312045492182999,0.2711434381126558,0.2511739936654778,0.02824105917025516,0.01397390457315792,0.22,0.26,0.24,0.028284271247461915,1,0.0399388888943559,0.04000000000000001,0.011173993665477833,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008799,REBL,1.2037,0.8108,0,1D,0.1742,500000,2022-04-20,True,2022-04-23,2028-12-30,5.69,0.0328515111695138,1,13.122365377402328,0.8660254037844387,-0.4999999999999998,2,80.2562417871222,1,1,0.7358750050281321,0.7358750050281321,0.7358750050281321,0.0,0.09181362554736927,0.18,0.18,0.18,0.0,1,0.0,0.0,0.555875005028132,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008805,NABO,1.1896,0.8466,0,1M,0.1285,100000,2021-06-17,True,2021-06-17,2027-11-21,48.65,1.0,1,11.51293546492023,1.2246467991473532e-16,-1.0,3,77.1353482260184,1,1,0.1075982915533345,0.1075982915533345,0.1075982915533345,0.0,-0.0009419684141837165,0.11,0.11,0.11,0.0,1,0.0,0.0,-0.0024017084466654987,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008806,NABO|REBL,1.0,0.5134,4,3M,0.1512,1000000,2017-08-17,True,2017-08-22,2022-10-12,24.41,3.0,2,13.815511557963774,-0.8660254037844384,-0.5000000000000004,3,61.662286465177395,2,2,0.1556046789166061,0.5244977649805291,0.34005122194856763,0.26084680268863264,0.10640918553838426,0.11,0.18,0.145,0.049497474683058325,1,0.368893086063923,0.06999999999999999,0.19505122194856764,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008807,BSKR|JEDI|MNDO,1.0,0.5976,3,1Y,0.3107,1000000,2017-03-27,True,2017-03-30,2023-08-28,63.35,12.0,3,13.815511557963774,1.0,6.123233995736766e-17,0,76.93823915900131,3,3,0.1440476162093694,0.3620401976668528,0.25898230810823275,0.10948052437760923,0.005124632050772719,0.14,0.35,0.26333333333333336,0.10969655114602887,3,0.2179925814574834,0.20999999999999996,-0.004351025225100613,1.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008808,CORL|NABO,1.0068,0.5595,0,trimestral,0.1696,250000,2021-01-04,True,2021-01-07,2028-12-27,42.58,3.0,2,12.429220196836383,0.49999999999999994,0.8660254037844387,0,95.63074901445466,2,2,0.1948055199651524,0.3948446558739064,0.2948250879195294,0.14144902950377733,-0.019089346483104272,0.11,0.28,0.195,0.1202081528017131,3,0.20003913590875397,0.17000000000000004,0.09982508791952938,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008810,HTTX,1.1749,0.8303,0,6M,0.4972,1000000,2017-10-03,True,2017-10-04,2022-03-04,14.01,6.0,1,13.815511557963774,-0.8660254037844386,0.5000000000000001,1,52.95663600525624,1,1,1.0693385973926952,1.0693385973926952,1.0693385973926952,0.0,0.03410677784657934,0.5,0.5,0.5,0.0,1,0.0,0.0,0.5693385973926952,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008811,CORL|HTTX|WOOK,1.0,0.6258,5,1M,0.3356,1000000,2022-01-24,True,2022-01-25,2028-01-05,62.8,1.0,3,13.815511557963774,0.49999999999999994,0.8660254037844387,0,71.32063074901446,3,3,0.2365653490868305,0.9930246716165568,0.5186343269331072,0.4132775190681463,-0.06206663715806549,0.27,0.5,0.35000000000000003,0.13,3,0.7564593225297264,0.22999999999999998,0.16863432693310715,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RFQ-008812,WOOK|NABO,0.9565,0.6177,2,3M,0.2078,250000,2020-10-14,True,2020-10-18,2028-07-11,32.48,3.0,2,12.429220196836383,-0.8660254037844386,0.5000000000000001,2,92.73981603153744,2,2,0.1359266780016045,0.3045510118992174,0.22023884495041096,0.11923540997206669,0.009979214906166635,0.11,0.27,0.19,0.11313708498984763,1,0.16862433389761292,0.16000000000000003,0.03023884495041096,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RFQ-008814,HTTX|JEDI,1.0,0.6061,5,1M,0.3486,100000,2021-11-23,True,2021-11-23,2024-11-20,32.05,1.0,2,11.51293546492023,-0.5000000000000004,0.8660254037844384,1,35.90670170827858,2,2,0.1413059149959836,1.4299499105458413,0.7856279127709125,0.9112089077886315,0.03884677766399741,0.14,0.5,0.32,0.2545584412271571,1,1.2886439955498576,0.36,0.4656279127709125,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RFQ-008816,WOOK|TECH,0.95,0.6496,2,6M,0.3258,1000000,2024-04-25,True,2024-04-29,2029-12-10,42.61,6.0,2,13.815511557963774,0.8660254037844387,-0.4999999999999998,3,67.3784494086728,2,2,0.4234311898460153,0.4838852188091636,0.4536582043275894,0.04274745382989008,-0.048616092481591905,0.27,0.32,0.29500000000000004,0.03535533905932739,1,0.060454028963148276,0.04999999999999999,0.15865820432758937,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008817,HTTX|WOOK|TECH,1.0,0.6172,3,1M,0.3092,500000,2018-12-21,True,2018-12-21,2023-01-10,45.8,1.0,3,13.122365377402328,-2.4492935982947064e-16,1.0,4,48.65308804204993,3,3,0.4129108175760259,0.7940925026752355,0.5436712418580206,0.21694217228100154,-0.09593048709172768,0.27,0.5,0.36333333333333334,0.12096831541082705,1,0.3811816850992096,0.22999999999999998,0.18033790852468728,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008818,REBL,1.1863,0.8364,0,Q,0.1724,250000,2020-10-16,True,2020-10-18,2029-05-25,9.66,3.0,1,12.429220196836383,-0.8660254037844386,0.5000000000000001,4,103.18659658344284,1,1,0.5280478856846362,0.5280478856846362,0.5280478856846362,0.0,0.015221928934493811,0.18,0.18,0.18,0.0,1,0.0,0.0,0.34804788568463624,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008819,HTTX|POBK,1.2618,0.6,0,1M,0.4947,250000,2016-03-24,True,2016-03-28,2024-01-05,97.27,1.0,2,12.429220196836383,1.0,6.123233995736766e-17,3,93.26544021024966,2,2,0.4439716876073848,0.5839189111920846,0.5139452993997347,0.09895763080497112,-0.0010083766963599194,0.42,0.5,0.45999999999999996,0.05656854249492379,1,0.1399472235846998,0.08000000000000002,0.05394529939973469,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008824,TECH,1.2699,0.7607,0,1M,0.3734,250000,2024-02-15,True,2024-02-16,2032-01-28,23.9,1.0,1,12.429220196836383,0.8660254037844386,0.5000000000000001,3,95.36793692509855,1,1,0.6693880850706009,0.6693880850706009,0.6693880850706009,0.0,0.03695161634126243,0.32,0.32,0.32,0.0,1,0.0,0.0,0.3493880850706009,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RFQ-008826,POBK|CLNE|TECH,1.0,0.5671,5,2M,0.2825,500000,2023-08-28,True,2023-08-28,2027-02-03,30.72,2.0,3,13.122365377402328,-0.8660254037844384,-0.5000000000000004,0,41.22864651773981,3,3,0.1831868896665255,0.4358403017133836,0.3367125034176705,0.13482499174660567,0.03087039061061438,0.15,0.42,0.2966666666666667,0.13650396819628846,3,0.2526534120468581,0.27,0.040045836751003816,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RFQ-008828,POBK|SITH|KYBR,1.0,0.5886,4,1M,0.3044,100000,2022-12-20,True,2022-12-24,2026-07-09,23.89,1.0,3,11.51293546492023,-2.4492935982947064e-16,1.0,1,42.47700394218134,3,3,0.2279338083993227,0.4531726310625392,0.3035465406241707,0.129582462950085,-0.01849263581086631,0.22,0.42,0.3,0.1058300524425836,1,0.2252388226632165,0.19999999999999998,0.003546540624170702,1.0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
RFQ-008830,WOOK|KYBR,1.2211,0.6,0,1Y,0.2528,500000,2021-05-19,True,2021-05-24,2031-03-28,97.63,12.0,2,13.122365377402328,0.49999999999999994,-0.8660254037844387,2,118.1011826544021,2,2,0.2240898834635829,0.2828694503008892,0.25347966688223605,0.04156343030586721,0.0019607364022347085,0.22,0.27,0.245,0.0353553390593274,1,0.05877956683730631,0.05000000000000002,0.008479666882236059,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RFQ-008831,JEDI|DRC,1.0294,0.6492,1,1M,0.2309,100000,2016-02-09,True,2016-02-12,2018-12-21,17.89,1.0,2,11.51293546492023,0.8660254037844386,0.5000000000000001,1,34.26412614980289,2,2,0.1404764465971421,0.2757094710772331,0.2080929588371876,0.09562418865023874,-0.0003183619613040395,0.14,0.31,0.225,0.12020815280171307,1,0.135233024480091,0.16999999999999998,-0.016907041162812414,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008833,NABO|POBK,0.9629,0.6753,2,6M,0.2555,250000,2021-09-16,True,2021-09-16,2028-07-16,35.62,6.0,2,12.429220196836383,-1.0,-1.8369701987210297e-16,3,81.96452036793693,2,2,0.1188813460333696,0.3778934876385393,0.24838741683595444,0.1831492417386658,-0.004587722371071204,0.11,0.42,0.265,0.2192031021678297,1,0.2590121416051697,0.31,-0.01661258316404557,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
RFQ-008834,BSKR|WOOK|HTTX,1.0,0.5633,6,1Y,0.3484,250000,2022-12-13,True,2022-12-17,2032-08-13,110.52,12.0,3,12.429220196836383,-2.4492935982947064e-16,1.0,1,115.86727989487515,3,3,0.2793678730720534,0.524437903079637,0.3630334437638108,0.13981176990997043,-0.08759779104649769,0.27,0.5,0.3566666666666667,0.12503332889007368,1,0.2450700300075836,0.22999999999999998,0.006366777097144116,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008838,SITH,1.1642,0.7748,0,3M,0.2969,250000,2019-08-05,True,2019-08-06,2022-02-09,19.25,3.0,1,12.429220196836383,-0.8660254037844384,-0.5000000000000004,0,30.157687253613666,1,1,0.2714912126833145,0.2714912126833145,0.2714912126833145,0.0,-0.004003134935020525,0.26,0.26,0.26,0.0,3,0.0,0.0,0.011491212683314489,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-008840,CORL|HTTX,1.0,0.5017,5,1M,0.4116,100000,2017-08-21,True,2017-08-22,2024-02-24,67.8,1.0,2,11.51293546492023,-0.8660254037844384,-0.5000000000000004,0,78.08804204993429,2,2,0.4080803781154701,0.9236062120907924,0.6658432951031312,0.3645318130808007,0.131345469007628,0.28,0.5,0.39,0.15556349186104043,3,0.5155258339753224,0.21999999999999997,0.2758432951031312,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
