rfq_id,underlyings,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency,quoted_implied_vol,notional_credits,requested_date,executed,start_date,end_date,avg_duration_months,observation_frequency_months,basket_size,log_notional_credits,requested_year,requested_month_sin,requested_month_cos,requested_dayofweek,n_underlyings,n_market_matches,realized_vol_min,realized_vol_max,realized_vol_mean,realized_vol_std,realized_vol_trend_21d_mean,structural_base_vol_min,structural_base_vol_max,structural_base_vol_mean,structural_base_vol_std,market_lag_days_max,realized_vol_range,structural_base_vol_range,realized_minus_structural_vol,market_match_rate,has_underlying_BSKR,has_underlying_CLNE,has_underlying_CORL,has_underlying_DRC,has_underlying_HTTX,has_underlying_JEDI,has_underlying_KYBR,has_underlying_MNDO,has_underlying_NABO,has_underlying_POBK,has_underlying_REBL,has_underlying_SITH,has_underlying_TECH,has_underlying_WOOK,product_type_Death Star Phoenix Note,product_type_Holocron Reverse Convertible,product_type_Kessel Run Snowball,product_type_Mandalorian Twin-Win,product_type_Sith Eternal Snowball,product_type_Wretched Hive Digital,basket_type_single,basket_type_worst_of,counterparty_Alderaan Wealth Partners,counterparty_Banco de Coruscant,counterparty_Chandrila Sovereign Fund,counterparty_Corellian Capital,counterparty_First Order Financial,counterparty_Jabba Asset Management,counterparty_Kamino Cloning Trust,counterparty_Nal Hutta Traders,trader_id_TRD-001,trader_id_TRD-002,trader_id_TRD-003,trader_id_TRD-004,trader_id_TRD-005,trader_id_TRD-006,trader_id_TRD-007,trader_id_TRD-008,trader_id_TRD-009,trader_id_TRD-010,trader_id_TRD-011,trader_id_TRD-012,trader_id_TRD-013,trader_id_TRD-014,trader_id_TRD-015,trader_id_TRD-016,trader_id_TRD-017,trader_id_TRD-018,trader_id_TRD-019,trader_id_TRD-020,trader_id_TRD-021,trader_id_TRD-022,trader_id_TRD-023,trader_id_TRD-024,trader_id_TRD-025,trader_id_TRD-026,trader_id_TRD-027,trader_id_TRD-028,trader_id_TRD-029,trader_id_TRD-030,trader_id_TRD-031,trader_id_TRD-032,trader_id_TRD-033,trader_id_TRD-034,trader_id_TRD-035,trader_id_TRD-036,trader_id_TRD-037,trader_id_TRD-038,trader_id_TRD-039
RFQ-015828,DRC,1.2908,0.7959,0,1M,0.3224,100000,2022-10-05,True,2022-10-08,2031-11-28,27.01,1.0,1,11.51293546492023,2022,-0.8660254037844386,0.5000000000000001,2,1,1,0.4308760010390581,0.4308760010390581,0.4308760010390581,0.0,0.0008587050522780859,0.31,0.31,0.31,0.0,1,0.0,0.0,0.1208760010390581,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015829,TECH|KYBR,1.0,0.5965,6,3M,0.3205,250000,2022-10-20,False,2022-10-20,2029-04-06,,3.0,2,12.429220196836383,2022,-0.8660254037844386,0.5000000000000001,3,2,2,0.315723226126723,0.4691571108698074,0.3924401684982652,0.10849414036563013,-0.010185361551293765,0.22,0.32,0.27,0.07071067811865475,1,0.1534338847430844,0.1,0.12244016849826517,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015830,WOOK|JEDI,0.9647,0.6492,1,1Y,0.1939,20000000,2023-03-01,True,2023-03-03,2031-09-26,51.48,12.0,2,16.811242881518265,2023,1.0,6.123233995736766e-17,2,2,2,0.1157674196605156,0.2816570557300525,0.19871223769528407,0.11730168659333803,0.005631688985571676,0.14,0.27,0.20500000000000002,0.09192388155425119,1,0.1658896360695369,0.13,-0.006287762304715949,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015831,CORL|MNDO,1.0122,0.5973,0,6M,0.3058,100000,2018-11-14,False,2018-11-14,2023-04-07,,6.0,2,11.51293546492023,2018,-0.5000000000000004,0.8660254037844384,2,2,2,0.4655483729136125,0.4836738974008205,0.47461113515721653,0.012816681277467616,-0.012545185470135223,0.28,0.35,0.315,0.04949747468305829,1,0.018125524487208,0.06999999999999995,0.15961113515721653,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015832,WOOK|MNDO,1.3602,0.6,0,1D,0.3482,250000,2016-03-30,False,2016-03-30,2021-08-10,,0.0328515111695138,2,12.429220196836383,2016,1.0,6.123233995736766e-17,2,2,2,0.2889185650216556,0.3530499235453424,0.32098424428349903,0.04534771849880468,0.0022483778760142847,0.27,0.35,0.31,0.056568542494923775,1,0.06413135852368684,0.07999999999999996,0.010984244283499034,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RFQ-015833,DRC|REBL|KYBR,1.0,0.6423,6,1M,0.2232,250000,2017-05-18,True,2017-05-19,2021-12-14,26.57,1.0,3,12.429220196836383,2017,0.49999999999999994,-0.8660254037844387,3,3,3,0.211921342228539,0.6752493076834497,0.3943138996055057,0.24688301067783713,-0.02452572099233591,0.18,0.31,0.23666666666666666,0.06658328118479394,1,0.46332796545491073,0.13,0.15764723293883906,1.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015834,MNDO|HTTX,1.1846,0.6,0,3M,0.4272,100000,2021-09-01,True,2021-09-02,2026-08-19,53.57,3.0,2,11.51293546492023,2021,-1.0,-1.8369701987210297e-16,2,2,2,0.3226601108843298,0.9510595856848028,0.6368598482845662,0.44434552992547943,0.005549297971035705,0.35,0.5,0.425,0.10606601717798214,1,0.628399474800473,0.15000000000000002,0.21185984828456622,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015835,CORL|MNDO,1.1739,0.6,0,3M,0.3347,2000000,2018-06-08,False,2018-06-08,2024-01-10,,3.0,2,14.508658238524095,2018,1.2246467991473532e-16,-1.0,4,2,2,0.5102168702799375,0.7401947094351662,0.6252057898575518,0.16261888958929135,0.03712101738060675,0.28,0.35,0.315,0.04949747468305829,1,0.22997783915522874,0.06999999999999995,0.3102057898575518,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015836,MNDO|TECH,1.0,0.6053,5,Quarterly,0.3631,1000000,2018-10-02,False,2018-10-02,2025-05-03,,3.0,2,13.815511557963774,2018,-0.8660254037844386,0.5000000000000001,1,2,2,0.6240259174644845,0.6719220775328141,0.6479739974986494,0.033867699577112186,-0.04097749614626489,0.32,0.35,0.33499999999999996,0.021213203435596385,1,0.04789616006832953,0.02999999999999997,0.3129739974986494,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015837,KYBR,1.2277,0.8123,0,1M,0.1954,500000,2018-02-01,True,2018-02-04,2021-05-21,26.38,1.0,1,13.122365377402328,2018,0.8660254037844386,0.5000000000000001,3,1,1,0.1912844761114656,0.1912844761114656,0.1912844761114656,0.0,0.009832989000193554,0.22,0.22,0.22,0.0,1,0.0,0.0,-0.028715523888534406,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015838,HTTX,1.2764,0.8309,0,1M,0.587,2000000,2022-09-16,False,2022-09-16,2027-01-30,,1.0,1,14.508658238524095,2022,-1.0,-1.8369701987210297e-16,4,1,1,1.1071063040336704,1.1071063040336704,1.1071063040336704,0.0,0.04712622232688135,0.5,0.5,0.5,0.0,1,0.0,0.0,0.6071063040336704,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015839,DRC,1.1569,0.7377,0,1Y,0.3318,250000,2022-06-23,True,2022-06-27,2024-09-02,21.14,12.0,1,12.429220196836383,2022,1.2246467991473532e-16,-1.0,3,1,1,0.2947264553563443,0.2947264553563443,0.2947264553563443,0.0,-0.007487646072715015,0.31,0.31,0.31,0.0,1,0.0,0.0,-0.015273544643655712,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015840,BSKR,1.3476,0.7884,0,mensual,0.3032,100000,2016-07-27,False,2016-07-27,2021-03-05,,1.0,1,11.51293546492023,2016,-0.4999999999999997,-0.8660254037844388,2,1,1,0.2664126683728192,0.2664126683728192,0.2664126683728192,0.0,0.004180726909678245,0.3,0.3,0.3,0.0,1,0.0,0.0,-0.033587331627180805,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015841,CLNE|WOOK,1.3096,0.6,0,3M,0.1824,250000,2019-11-21,False,2019-11-21,2023-05-01,,3.0,2,12.429220196836383,2019,-0.5000000000000004,0.8660254037844384,3,2,2,0.1949206910091387,0.2775942957791899,0.2362574933941643,0.058459066558039736,0.006062834672970682,0.15,0.27,0.21000000000000002,0.08485281374238571,1,0.08267360477005123,0.12000000000000002,0.026257493394164277,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015842,TECH,1.1908,0.776,0,3M,0.2879,250000,2021-06-30,False,2021-06-30,2030-07-07,,3.0,1,12.429220196836383,2021,1.2246467991473532e-16,-1.0,2,1,1,0.2716806842047983,0.2716806842047983,0.2716806842047983,0.0,-0.006887884571580627,0.32,0.32,0.32,0.0,1,0.0,0.0,-0.04831931579520171,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RFQ-015843,MNDO|HTTX,1.0,0.5919,5,mensual,0.3791,250000,2016-01-06,False,2016-01-06,2018-08-29,,1.0,2,12.429220196836383,2016,0.49999999999999994,0.8660254037844387,2,2,2,0.3845699593646426,0.8497963549421478,0.6171831571533952,0.32896473909982915,0.00897231418543501,0.35,0.5,0.425,0.10606601717798214,1,0.46522639557750517,0.15000000000000002,0.19218315715339523,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015844,CORL|SITH|REBL,1.0,0.58,5,1Y,0.2863,500000,2020-04-29,True,2020-05-03,2026-04-10,54.4,12.0,3,13.122365377402328,2020,0.8660254037844387,-0.4999999999999998,2,3,3,0.3364476981012222,0.4894508498603402,0.41393517837986504,0.07652063208382638,-0.01089887534803354,0.18,0.28,0.24,0.05291502622129183,1,0.153003151759118,0.10000000000000003,0.17393517837986505,1.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RFQ-015845,CLNE|WOOK,1.3191,0.6,0,3 months,0.2455,250000,2023-11-13,True,2023-11-16,2030-12-13,75.38,3.0,2,12.429220196836383,2023,-0.5000000000000004,0.8660254037844384,0,2,2,0.2699224244960351,0.5031617207762844,0.38654207263615975,0.16492508803894257,-0.005859554986637344,0.15,0.27,0.21000000000000002,0.08485281374238571,3,0.2332392962802493,0.12000000000000002,0.17654207263615973,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015846,DRC|BSKR,1.3768,0.6,0,1M,0.3436,250000,2023-04-03,False,2023-04-03,2030-06-16,,1.0,2,12.429220196836383,2023,0.8660254037844387,-0.4999999999999998,0,2,2,0.2987253807803268,0.3399044774519403,0.3193149291161336,0.029118018499634326,0.000846793143193747,0.3,0.31,0.305,0.007071067811865481,3,0.04117909667161351,0.010000000000000009,0.014314929116133579,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RFQ-015847,MNDO|REBL,1.0,0.5466,3,M,0.3115,250000,2023-12-20,True,2023-12-21,2033-08-11,35.86,1.0,2,12.429220196836383,2023,-2.4492935982947064e-16,1.0,2,2,2,0.6274851210986149,0.6310193921746128,0.6292522566366139,0.0024991070443896356,-0.028749450887801786,0.18,0.35,0.265,0.1202081528017131,1,0.003534271075997908,0.16999999999999998,0.36425225663661387,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015848,CORL|JEDI,0.9809,0.5604,2,3M,0.2433,500000,2024-06-24,False,2024-06-24,2026-09-14,,3.0,2,13.122365377402328,2024,1.2246467991473532e-16,-1.0,0,2,2,0.2694354414116148,0.4386980619116474,0.3540667516616311,0.11968674675697819,0.01308586826721031,0.14,0.28,0.21000000000000002,0.09899494936611666,3,0.1692626205000326,0.14,0.14406675166163108,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015849,CLNE|HTTX,0.9795,0.6382,3,3M,0.3442,500000,2017-02-23,False,2017-02-23,2020-10-10,,3.0,2,13.122365377402328,2017,0.8660254037844386,0.5000000000000001,3,2,2,0.1235263453710289,0.9355495461647464,0.5295379457678876,0.5741871117620432,0.0012250141385148558,0.15,0.5,0.325,0.24748737341529167,1,0.8120232007937175,0.35,0.20453794576788759,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015850,POBK,1.1643,0.8084,0,1M,0.4148,500000,2021-02-18,True,2021-02-21,2025-12-22,13.48,1.0,1,13.122365377402328,2021,0.8660254037844386,0.5000000000000001,3,1,1,0.5091273131892712,0.5091273131892712,0.5091273131892712,0.0,-0.14574402165131195,0.42,0.42,0.42,0.0,1,0.0,0.0,0.0891273131892712,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RFQ-015851,HTTX,1.1712,0.7277,0,3M,0.5861,250000,2018-03-29,True,2018-04-03,2021-12-20,5.97,3.0,1,12.429220196836383,2018,1.0,6.123233995736766e-17,3,1,1,1.2675904485576763,1.2675904485576763,1.2675904485576763,0.0,0.027176379936423523,0.5,0.5,0.5,0.0,1,0.0,0.0,0.7675904485576763,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015852,REBL|POBK,0.9698,0.6372,3,3M,0.3491,100000,2021-03-12,False,2021-03-12,2023-11-19,,3.0,2,11.51293546492023,2021,1.0,6.123233995736766e-17,4,2,2,0.4221145633059426,0.6977603798774626,0.5599374715917026,0.19491102610342506,0.04193343907640315,0.18,0.42,0.3,0.16970562748477142,1,0.27564581657152004,0.24,0.2599374715917026,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RFQ-015853,POBK|SITH|DRC,1.0,0.5606,4,3M,0.3603,1000000,2022-05-26,False,2022-05-26,2029-10-01,,3.0,3,13.815511557963774,2022,0.49999999999999994,-0.8660254037844387,3,3,3,0.2410784304434449,0.4249375903884562,0.3228094646581679,0.09361131705430745,-0.021702249293403513,0.26,0.42,0.33,0.08185352771872449,1,0.18385915994501129,0.15999999999999998,-0.007190535341832116,1.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RFQ-015854,TECH,1.1991,0.7521,0,1Y,0.3559,100000,2023-01-16,True,2023-01-18,2029-12-02,35.34,12.0,1,11.51293546492023,2023,0.49999999999999994,0.8660254037844387,0,1,1,0.278653697350707,0.278653697350707,0.278653697350707,0.0,-0.031035917125413093,0.32,0.32,0.32,0.0,3,0.0,0.0,-0.04134630264929301,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RFQ-015855,NABO|TECH|REBL,1.0,0.5833,1,6M,0.2355,250000,2018-06-04,True,2018-06-06,2028-04-18,65.91,6.0,3,12.429220196836383,2018,1.2246467991473532e-16,-1.0,0,3,3,0.1790745060282768,0.5074264764969547,0.31150819071529084,0.17313715678552652,0.0009448494810476068,0.11,0.32,0.20333333333333334,0.10692676621563628,3,0.3283519704686779,0.21000000000000002,0.1081748573819575,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RFQ-015856,POBK|HTTX,1.3685,0.6,0,M,0.4999,1000000,2017-09-05,True,2017-09-07,2027-06-29,100.99,1.0,2,13.815511557963774,2017,-1.0,-1.8369701987210297e-16,1,2,2,0.5842044828116005,0.9640754026588686,0.7741399427352346,0.26860930339957473,0.072518310560583,0.42,0.5,0.45999999999999996,0.05656854249492379,1,0.37987091984726806,0.08000000000000002,0.3141399427352346,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RFQ-015857,CLNE,1.1792,0.7476,0,M,0.1715,100000,2017-04-12,True,2017-04-15,2026-07-18,55.12,1.0,1,11.51293546492023,2017,0.8660254037844387,-0.4999999999999998,2,1,1,0.1395574571497813,0.1395574571497813,0.1395574571497813,0.0,-4.218326230406855e-05,0.15,0.15,0.15,0.0,1,0.0,0.0,-0.0104425428502187,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015858,BSKR|DRC,1.1776,0.6,0,1M,0.2857,100000,2023-10-24,True,2023-10-26,2032-04-18,65.7,1.0,2,11.51293546492023,2023,-0.8660254037844386,0.5000000000000001,1,2,2,0.4767628153777988,0.5165598068998692,0.49666131113883405,0.028140722576079573,0.04170819191377259,0.3,0.31,0.305,0.007071067811865481,1,0.039796991522070446,0.010000000000000009,0.19166131113883406,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RFQ-015859,POBK,1.3211,0.7866,0,3M,0.4918,2000000,2019-01-10,True,2019-01-15,2024-01-06,21.98,3.0,1,14.508658238524095,2019,0.49999999999999994,0.8660254037844387,3,1,1,0.6293265376862818,0.6293265376862818,0.6293265376862818,0.0,-0.01953158871197125,0.42,0.42,0.42,0.0,1,0.0,0.0,0.2093265376862818,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015860,POBK|MNDO,0.957,0.6226,3,1M,0.4106,100000,2018-12-20,False,2018-12-20,2026-05-31,,1.0,2,11.51293546492023,2018,-2.4492935982947064e-16,1.0,3,2,2,0.3982416617893958,0.6645950931190447,0.5314183774542203,0.18834031748550017,-0.028979409910794035,0.35,0.42,0.385,0.04949747468305831,1,0.26635343132964895,0.07,0.14641837745422026,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RFQ-015861,WOOK|JEDI|BSKR,1.0,0.6101,0,1D,0.2365,100000,2017-09-01,True,2017-09-06,2027-03-01,32.74,0.0328515111695138,3,11.51293546492023,2017,-1.0,-1.8369701987210297e-16,4,3,3,0.2168067202346166,0.4749085989960047,0.37873107187380256,0.14105363751279107,0.034152546381300504,0.14,0.3,0.23666666666666666,0.08504900548115382,1,0.25810187876138807,0.15999999999999998,0.1420644052071359,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015862,POBK|JEDI,1.0,0.5972,5,6M,0.3344,500000,2021-08-02,False,2021-08-02,2029-06-18,,6.0,2,13.122365377402328,2021,-0.8660254037844384,-0.5000000000000004,0,2,2,0.1246630586106436,0.4227506983001862,0.2737068784554149,0.2107797914123678,-0.016671314947191297,0.14,0.42,0.28,0.19798989873223327,3,0.2980876396895426,0.27999999999999997,-0.006293121544585112,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015863,TECH,1.2072,0.8497,0,1M,0.2774,250000,2016-10-04,True,2016-10-07,2021-10-01,20.41,1.0,1,12.429220196836383,2016,-0.8660254037844386,0.5000000000000001,1,1,1,0.384209884794457,0.384209884794457,0.384209884794457,0.0,0.03597625173114022,0.32,0.32,0.32,0.0,1,0.0,0.0,0.064209884794457,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015864,MNDO,1.3105,0.7872,0,6M,0.3789,2000000,2021-03-30,True,2021-04-04,2026-10-24,29.34,6.0,1,14.508658238524095,2021,1.0,6.123233995736766e-17,1,1,1,0.3310318124478287,0.3310318124478287,0.3310318124478287,0.0,-0.03130196754319925,0.35,0.35,0.35,0.0,1,0.0,0.0,-0.01896818755217128,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RFQ-015865,CORL|BSKR,1.3249,0.6,0,3M,0.2614,2000000,2020-07-15,True,2020-07-20,2028-04-03,79.39,3.0,2,14.508658238524095,2020,-0.4999999999999997,-0.8660254037844388,2,2,2,0.3023746634278679,0.313307304774751,0.30784098410130945,0.007730544832661469,-0.06612923672647866,0.28,0.3,0.29000000000000004,0.014142135623730944,1,0.010932641346883099,0.019999999999999962,0.01784098410130941,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
